model,sample_size,seed,setting,eval_index,text,true_label,predicted_label,positive_score,raw_output
Prompt_LLM,200,100,D1_to_D2,121,Good work Chris. Is it possible to remove the as its not commonly use and the XML files should help new users to understand what happens. So its best to be a bit more verbose than playing tricks with auto wiring.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,122,"With the fix for KUDU-2228, the was retired in KRPC. We would ideally like to have it configurable, so we can add a flag from the Impala side to control that.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,123,"Just so I know how to do it, as far as i remember, I issued `svn diff > file.diff` from the Thrift root directory, is it not correct? I missed github: ) I might take a look at the test case but not before a few weeks. Thanks for applying the patch. Also, I dont think you should wait to publish those changes to NPM.",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,124,3042 has been merged into this issue.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,125,nan,0,0,,"```python
None
```

Explanation"
Prompt_LLM,200,100,D1_to_D2,126,"HADOOP-11464 reinstated support for running the bash scripts through Cygwin. The logic involves setting a {{cygwin}} flag variable to indicate if the script is executing through Cygwin. The flag is set in all of the interactive scripts: {{hadoop}}, {{hdfs}}, {{yarn}} and {{mapred}}. The flag is not set through hadoop-daemon.sh though. This can cause an erroneous overwrite of {{HADOOP_HOME}} and inside hadoop-config.sh.",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,127,There are a couple java docs warnings in Groups and,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,128,"Hi , I think this is not the root cause. I run restRetryProxy alone and also get the timeout, this probably has nothing to do with socket leak. Here is the error message. You can see client retried twice and got stuck",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,129,"It does call dumpAsText(), but it bails out first because the isn't implemented. I will patch the file upstream.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,130,118: Content-Disposition filename parameters are sometimes percent-unescaped,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,131,I think we can close this issue.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,132,It's probably best to wait for all patches from HADOOP-12122 to get committed as there are two more places in YARN that need to be updated for those tests to work.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,133,Sorry for late reply because I was on vacation. Thanks for the v2 patch. But some code about datanode blockpool in the v2 patch seems irrelevant ?,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,134,"is already used in many places, even in the access control coprocessor. Probably we will leave the naming like this?",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,135,I think this was already fixed.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,136,Comment by Shawn Pearce < sop@google.com Fixed by,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,137,"I believe this is the same issue as THRIFT-1693, but with different versions. There's a direct dependency on both httpclient and httpcore version 4.1.3 in thriftlib, but httpclient:4.1.3 has a dependency on httpcore:4.1.4. Here are the dependencies Gradle shows me. Here's a copy of the dependency resolution section of my Gradle build in case anyone needs a short term workaround. The force option is what allows the direct dependency to be overridden to 4.1.4 (shown with a * in the above snippet).",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,138,"CLASSPATH handling should be consolidated, debuggable",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,139,camel-netty-http consumer need to close the connection if the response connection header is close,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,140,1. Run Vagrind bot on Mac 2. Observe leaks No leaks. Seems to have started around r95645 - r95649 . This report observed at didn't match any suppressions: Suppression (error { Memcheck:Leak fun:_Znw* fun:_FirstEventTime fun:_DPSNextEvent fun:-[NSApplication fun:-[NSApplication run] },1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,141,Using Thrift 0.9.3 with googletest on Linux gcc 4.9 / C++11,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,142,100161: Crash when restarting after a sync with Gmail account,0,1,,"SATD

Explanation:
The comment """
Prompt_LLM,200,100,D1_to_D2,143,HBASE-7404 added the bucket cache but its configuration settings are currently undocumented. Without documentation developers would be the only ones aware of the feature. Specifically documentation about slide 23 from would be great to add!,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,144,"I am marking this as superceding THRIFT-4059. In THRIFT-4059 it was identified that we have a module that actually requires Perl 5.8. Since we're suggesting moving to Perl 5.10 here, this supercedes that one.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,145,"1. Install attached extension. 2. Install fails with ""utility process crashed"". This is caused by a call to inside extension.cc that was left over from a very long time ago (before we had the sandboxed unpacker process). is a singleton that must be initialized manually. This is never done in the utility process, so we crash.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,200,100,D1_to_D2,146,CI jobs do not reuse downloaded docker images,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,147,In the medium term we should move all of Hadoop to use IP addresses instead of hostnames. I've filed the relevant bug in HADOOP-1487.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,148,"It runs every combination of I want to reduce this keeping the same code coverage, so that we can run it more often.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,149,I investigated this problem a little bit. I think there is some socket leak in the test code. Attach a patch that fix the leaking issue in the test by explicitly closing client and server at the end of each test case.,1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,200,100,D1_to_D2,150,Thanks boys. Small patch.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,151,"One of the feedbacks from HADOOP-13341 from was that the docs should include an example of _OPTS ordering. We have an opportunity to de-dupe here. If this JIRA does end up de-duping, then that should be documented. If it doesn't de-dupe, then the docs should specifically give an example of ordering.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,152,"Re Comment 8 , it seems that we end up using the SQLite back-end in single process mode.. so for points 1, 2 and 3, it's all SQLite related. I'll look into why we end up in SQLite for --single-process; that's not intended.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,153,Sure will write test case for this. Correct. Yes it's because of removal of complete so we are not able to skip running subsequent coprocessors which do not have any implementation for preAppend or preIncrement hooks.,1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,200,100,D1_to_D2,154,"One of the {{RowBatch}} c'tors copies the row descriptor into the row batch. This leads to a lot of allocation churn since {{RowDescriptor}} contains some vector members, and since the descriptor is usually the same the copies are unnecessary. Instead, we should consider allocating the {{RowDescriptor}} once from an object pool, and sharing it amongst all row batches that need that descriptor. In some tests, {{RowDescriptor()}} shows up as 20% of the tcmalloc allocation time.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,155,Tutorial page on our website is really unhelpful,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,156,"We'll discuss this today, but I'm not sure we can do this. We rely on some os-specific internals provided by these libraries.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,157,2.13.1+ 1. Go to your own change on 2. Click edit assignee I doint know what this does but I expect it to work correctly without a 500 error. I instead see 500 Internal server error I was only seeing what Edit Assignee does and came across that error.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,158,"The full crash report details can be found at: Meta information: Report ID: 8d0a3a5906c86f61 Report Time: 2008/12/14 20:12:44, Sun Uptime: 0 sec Cumulative Uptime: 0 sec User Email: User Comments: Product Name: Chrome Product Version: 1.0.154.36 OS Name: Windows NT OS Version: 5.1.2600 Service Pack 3 CPU Architecture: x86 CPU Info: AuthenticAMD family 6 model 8 stepping 0 plat: Win32 ptype: browser Stack Trace: Thread 14 *CRASHED* 0x011f2ea8 [chrome.dll] - `anonymous int) 0x0179dd20 [chrome.dll] - handler.cpp:135 _callnewh 0x0179e880 [chrome.dll] - malloc.c:179 malloc 0x0173a458 [chrome.dll] - malloc.c:592 sqlite3MallocRaw 0x01751c30 [chrome.dll] - pager.c:4488 sqlite3PagerLoadall 0x0173204a [chrome.dll] - build.c:3381 sqlite3Preload 0x0148922b [chrome.dll] - 0x014890e8 [chrome.dll] - &gt; const &gt; const &amp;) 0x01421df7 [chrome.dll] - 0x01421540 [chrome.dll] - 0x011fc098 [chrome.dll] - message_loop.cc:303 *) 0x011fc0d4 [chrome.dll] - message_loop.cc:311 const &amp;) 0x011fc2c9 [chrome.dll] - message_loop.cc:403 0x01209a4a [chrome.dll] - *) 0x011fbdd8 [chrome.dll] - message_loop.cc:192 0x011fbd47 [chrome.dll] - message_loop.cc:175 0x011fbcea [chrome.dll] - message_loop.cc:149 MessageLoop::Run() 0x01688638 [chrome.dll] - thread.cc:156 0x011fdcf7 [chrome.dll] - `anonymous *) 0x0179f8ff [chrome.dll] - threadex.c:348 _callthreadstartex 0x0179f9a4 [chrome.dll] - threadex.c:326 _threadstartex 0x7c80b712 [kernel32.dll] +0x0000b712 BaseThreadStart",0,0,,"NON_SATD

Explanation:
This"
Prompt_LLM,200,100,D1_to_D2,159,"As the proxy lifecycle cleanup work are done in CXF 2.4.3, we are facing some test failed in camel-cxf. After digging the code, I found the proxy instance which is created by the CxfProxyFactoryBean will be GC and the CXF client which is used in CxfProducer will be affect. The endpoint which is set on the conduit will gone, and CxfProducer will complain it with a NPE exception. We can use the to create client instead of CxfProxyFactoryBean to avoid the GC and NPE exception. I checked the difference between using CxfProxyFactoryBean and they are same in most case. We just need to take care of handler setting part which is used in JAXWS frontend.",1,0,,"NON_SATD

Explanation: This"
Prompt_LLM,200,100,D1_to_D2,160,Similar to {{is_string()}} the {{is_binary()}} method should be virtual and implemented at {{t_type}}. This simplifies the code and reduces possibilities for making technically wrong casts.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,161,Show create statement should display primary key and foreign key information.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,162,I don't believe the globbing code I cleaned up for v23+ has these issues. You want want to use it for reference.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,163,I agree isEmpty is better than size... I'll just put fix in under this issue. Thanks Todd. I changed it to do this instead on trunk and branch:,1,0,,"```python
def final_label(comment):"
Prompt_LLM,200,100,D1_to_D2,164,Could you please direct questions like this to the user mailing list:,0,0,,"```python
""NON_SATD"
Prompt_LLM,200,100,D1_to_D2,165,type set is handled incorrectly when writing object,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,166,"Gotit. The problem, as I see it, is that the Gerrit URL syntax is too permissive. I would much prefer that it requires project and branch always than that it fails with this syntax sometimes. Specifically Gerrit will fail with the permissive syntax(that specifies only Change-Id and commit hash, but leaves out project and branch) once a review has been cherry-picked to another branch.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,200,100,D1_to_D2,167,Reduce log spew in S3AFileSystem,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,168,Trying with 205. Looks like we lose our blue border in UI in 0.90.x hbase. Lars Francke figured out why a while back. Need to revisit.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,169,And we would love a java snippet example how to exclude custom headers on the wiki component page ;),0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,170,"Google Chrome 3.0.193.2 (Official Build 21134) WebKit 531.3 V8 1.2.14 User Agent Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.3 (KHTML, like Gecko) Chrome/3.0.193.2 Safari/531.3 : N/A : 1. Open page you frequently visit 2. Add a query string (or a single query value if string already exists) and include a backslash ""\"" in the URL 3. Next time you visit the New ""New Tab"" page, the thumbnail will be missing. Thumbnail shows up properly Thumbnail is white rectangle Attach a screenshot if possible. The attached screenshot will actually show that TWO entries for "" "" exist. One has a thumbnail, one does not. The one that does not is actually linked as "" 12=345\"" The reason I used this strange URL (once) was to force the caching server to issue me a freshly cached copy of the page. I then tried another website (whose thumnail worked) and added ""?\"" to the end, and then its thumbnail immediately disappeared when I opened a new ""new tab"" after that. (see two attachments)",0,1,,"SATD
To determine whether the given"
Prompt_LLM,200,100,D1_to_D2,171,"It`s bug may be possible in IE browsers too, not only chrome",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,172,12469: Parent not current tooltip is not visible in v3.1,0,1,,"SATD

Explanation:
The comment """
Prompt_LLM,200,100,D1_to_D2,173,"Hive has ""set time zone"" command to set the timezone used for utc<->local time conversions during a session (HIVE-16614). A similar command could be useful in Impala, at least for testing.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,174,lgtm,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,175,"2.13.3 1. visit I expect the test to pass It fails with 19:51:58 FAIL 10.0s 0 Passed 0 Skipped 1 Failed 19:51:58 FAILURE test_wct: AssertionError: 0 != 1 19:51:58 File line 329, in run 19:51:58 testMethod() 19:51:58 File line 111, in test_wct 19:51:58 p.returncode) 19:51:58 File line 513, in assertEqual 19:51:58 second, msg=msg) 19:51:58 File line 506, in _baseAssertEqual 19:51:58 raise 19:51:58 19:51:58 ====STANDARD OUT==== 19:51:58 Starting Selenium server for local browsers 19:51:58 Exception in thread ""main"" 19:51:58 : Unsupported major.minor version 52.0 The test last passed on The patch that is checkout on is",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,176,"Currently it's outputting: REGION = Notice the missing quotes around tableName, etc.",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,177,"Comment by Shawn Pearce < sop@google.com Does Mondrian hard line wrap the quoted text? One concern I have right now is Gerrit doesn't insert line wrap on long paragraphs, it just allows the browser to reflow the text to fit the space available. Thus there are usually only LFs in the raw message text where the author inserted paragraph breaks. Sounds like I'd have to hard line wrap the original message at ~70 characters, and insert "" break the way the formatter converts the plain text to HTML, as I'd need to inject a <br displaying. But this is also likely to confuse the preformat parser, which scans for leading whitespace on a line. Hmm.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,178,No reason to bump severity on this. It's a known issue and we're handling additional self-xss protection as security enhancements rather than treating the lack of them as vulnerabilities.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,179,48859: drawn rectangle not continuous,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,180,"I've been seeing this public Peek() function in the GO library for a while, but still cannot figure out any sense to it. If there are useless, we can remove them right? This PR removes the public Peek() from the implemented transports. All tests still pass. PR:",1,0,,"```python
def classify_comment(comment:"
Prompt_LLM,200,100,D1_to_D2,181,"I think it is not necessary to deprecate the constructor of SchedulingInfo. It is a private static inner class and hence nobody should be affected ? It would just add more code to maintain. Can you please submit a new patch removing the deprecation and just changing the api ? Please also remember to remove the checks for null in the toString method, as the object is not expected to be null after this change. BTW, I spoke to Amar about this and we agree on this point now.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,200,100,D1_to_D2,182,Punting out non-critical bugs. Please move back to 14 if you believe this was done in error.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,183,Failure to execute SQL scripts with trailing comments (including comment-only scripts),0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,184,looks good,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,185,"TestZooKeeper passed locally with patch v2. There should be a space between } and finally, finally and {, if and (, ) and { Overall, +1 on patch v2. Please fix formatting in v3.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,186,4589: Odd header showing up in html emails,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,187,: : 1. Create file in WebP file format 2. Store it local disk space 3. try to access it via file:/// (e.g. The same result as if it was a jpeg or png file (e.g. a simple display of the single image file. Chrome downloads the file. Attach a screenshot if possible.,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,188,"I just committed this, but without the AvroFsInput class. Trivial as it is, it should probably be submitted as a separate issue, with some unit tests. Thanks, Aaron!",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,189,"When the fetching of a feed causes, polling continues endlessly, flooding the logs and creating unwanted network load.",1,1,,"SATD
```python
def classify"
Prompt_LLM,200,100,D1_to_D2,190,I cannot reproduce it now. I think it had something to do with my Chrome update failure. Thanks for the reply and please close issue.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,191,"I think this line is also redundant? The if selectNow is false, then we will not execute throttleCompaction then 'size' is useless？ Thanks.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,192,"StackTrace of the Exception : Could not connect to SMTP host: localhost, port: 0; nested exception is: connect: Address is invalid on local machine, or port is not valid on remote machine Method) Source) at Method) Caused by: connect: Address is invalid on local machine, or port is not valid on remote machine at Method) ... 78 more",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,200,100,D1_to_D2,193,skipping unknown fields in java unions,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,194,"Meanwhile I'm in doubt if IDisposable for the Iface is really such a good idea. To the class yes, but the Iface breaks Server code due to the missing method. The only reason for this was the using() use case, but maybe that's not enough of a reason here.",1,1,,"SATD
```python
def classify"
Prompt_LLM,200,100,D1_to_D2,195,Fix checkstyle errors,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,196,"Is this a duplicate of Issue 4437 ? In the GWT-based web UI, it is possible to create a CL from scratch (but the UI is super confusing and not necessarily something worth emulating). In the screen (Projects -",0,0,,"```json
{
  ""label"":"
Prompt_LLM,200,100,D1_to_D2,197,"That code portion is needed because currently jsendnsca works only with Encryption NONE, XOR and Triple des, the others aren't working. I guess that we can accept a change like this one is just a minor change to align with the new library. So IMO it's not a problem for the end users.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,198,It is becoming increasingly difficult with having 256 threads/cluster. Is it not possible to reduce this? We are afraid the same issue might prop up in case of drastically reducing the threads.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,200,100,D1_to_D2,199,"I fixed this by making all of the parameters configurable, and updating the documentation. Here are the new docs. ## Usage ## The plugin configuration has the following properties. * - Salesforce url to use to generate the dtos. Defaults to but is useful for development environments. * - Maximum time to hold the connection open to Salesforce when generating the dtos. Defaults to 60 seconds, which is usually fine unless you have a big Salesforce schema or slow connection. * - Salesforce client Id for Remote API access * - Salesforce client secret for Remote API access * - Salesforce account user name * - Salesforce account password (including secret token) * - Salesforce Rest API version, defaults to 27.0 NOTE: Currently no version higher than 27.0 will work. * - Directory where to place generated DTOs, defaults to * - List of SObject types to include * - List of SObject types to exclude * - Java RegEx for SObject types to include * - Java RegEx for SObject types to exclude * - Java package name for generated DTOs, defaults to For obvious security reasons it is recommended that the clientId, clientSecret, userName and password fields be not set in the pom.xml. The plugin should be configured for the rest of the properties, and can be executed using the following command: mvn The generated DTOs use Jackson and XStream annotations. All Salesforce field types are supported. Date and time fields are mapped to Joda DateTime, and picklist fields are mapped to generated Java Enumerations.",1,1,,"SATD
To determine whether the given"
